Row ID,Company Name,Rating,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles
91684,Hewlett Packard Enterprise | HPE,Good,Senior Software Development Engineer,2209680.0,6,Bangalore,Full Time,Full stack
91685,Motorola Mobility,Good,Software Development Engineer,2485890.0,6,Bangalore,Full Time,Full stack
91687,Western Digital,Good,Software Development Engineer,2209680.0,5,Bangalore,Full Time,Full stack
91688,Sigmoid,Good,Software Development Engineer (SDE),2762100.0,8,Bangalore,Full Time,Full stack
91690,Dell Technologies,Good,Senior Software Development Engineer,3590730.0,8,Bangalore,Full Time,Full stack
91691,Applied Materials,Good,Software Development Engineer,1933470.0,3,Bangalore,Full Time,Full stack
91692,Citrix,Good,Software Development Engineer (SDE),3590730.0,3,Bangalore,Full Time,Full stack
91693,Sabre,Good,Software Development Engineer,1381050.0,3,Bangalore,Full Time,Full stack
91695,Cradlepoint,Good,Software Development Engineer (SDE),3866940.0,3,Bangalore,Full Time,Full stack
91696,J.P. Morgan,Good,Software Development Engineer (SDE),3590730.0,4,Bangalore,Full Time,Full stack
91697,Avail Finance,Good,Software Development Engineer (SDE),2209680.0,3,Bangalore,Full Time,Full stack
91698,Ola,Average,Software Development Engineer In Test I,1674000.0,4,Bangalore,Full Time,Full stack
91699,Visa Inc.,Good,Software Development Engineer (SDE),3590730.0,7,Bangalore,Full Time,Full stack
91701,Google,Excellent,Software Development Engineer I,3521677.5,3,Bangalore,Full Time,Full stack
91702,Pac-Van,Good,Software Development Engineer,1657260.0,4,Bangalore,Full Time,Full stack
91703,Zomato,Good,Software Development Engineer (SDE),3590730.0,7,Bangalore,Full Time,Full stack
91704,Ola,Average,Software Development Engineer,3850200.0,29,Bangalore,Full Time,Full stack
91705,Cisco Systems,Good,Software Development Engineer II,3314520.0,5,Bangalore,Full Time,Full stack
91706,Amazon,Good,Software Development Engineer In Test (SDET) II,3038310.0,5,Bangalore,Full Time,Full stack
91708,OLA Electric,Poor,Software Development Engineer,2511000.0,3,Bangalore,Full Time,Full stack
91709,Amazon,Good,Software Development Engineer (SDE),3281374.8,291,Bangalore,Full Time,Full stack
91710,Amazon,Good,Software Development Engineer (SDE1),3590730.0,23,Bangalore,Full Time,Full stack
91711,Nokia,Good,Engineer Software Development,2485890.0,3,Bangalore,Full Time,Full stack
91712,Visa Inc.,Good,Software Development Engineer,3590730.0,5,Bangalore,Full Time,Full stack
91713,SAP,Good,Software Development Engineer (SDE),1657260.0,9,Bangalore,Full Time,Full stack
91715,Oracle,Good,Senior Software Development Engineer,2762100.0,10,Bangalore,Full Time,Full stack
91716,VRIZE,Excellent,Software Development Engineer,2241067.5,3,Bangalore,Full Time,Full stack
91717,Zeta Suite,Good,Software Development Engineer I,3038310.0,3,Bangalore,Full Time,Full stack
91718,Amagi,Excellent,Software Development Engineer,4161982.5,7,Bangalore,Full Time,Full stack
91719,Groww,Good,Software Development Engineer,3314520.0,7,Bangalore,Full Time,Full stack
91720,LendingKart,Excellent,Software Development Engineer (SDE),2881372.5,3,Bangalore,Full Time,Full stack
91721,Ranjana Khan,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91722,Bookmyshow,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91723,"LiftOFF (Glendale, CA)",Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91724,RadiSys,Excellent,Software Development Engineer,4482135.0,1,Bangalore,Full Time,Full stack
91725,talscale,Average,Software Development Engineer,2343600.0,1,Bangalore,Full Time,Full stack
91726,Playdom,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91727,First American Financial Corporation,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91728,Anonymous Content,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91729,Kiwi India,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91730,Hike,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91731,Liv.ai,Excellent,Software Development Engineer,4482135.0,1,Bangalore,Full Time,Full stack
91732,Hypersonix (CA),Average,Software Development Engineer,2343600.0,1,Bangalore,Full Time,Full stack
91733,Bizongo,Good,Software Development Engineer II,3866940.0,2,Bangalore,Full Time,Full stack
91734,MakeMyTrip,Good,Software Development Engineer (SDE),3866940.0,2,Bangalore,Full Time,Full stack
91735,Amazon,Good,Software Development Engineer,3866940.0,2,Bangalore,Full Time,Full stack
91736,JzjajjsjJJJ,Good,Software Development Engineer,3866940.0,1,Bangalore,Full Time,Full stack
91737,Wizely,Excellent,Software Development Engineer,4482135.0,1,Bangalore,Full Time,Full stack
91738,Sprinklr,Good,Software Development Engineer In Test,3866940.0,2,Bangalore,Full Time,Full stack
91739,Magnitude,Good,Software Development Engineer,3866940.0,2,Bangalore,Full Time,Full stack
91740,ClearTax,Good,Software Development Engineer II,3866940.0,2,Bangalore,Full Time,Full stack
91741,Samsung Electronics,Good,Software Development Engineer I,3866940.0,2,Bangalore,Full Time,Full stack
91742,Hevo Data,Good,Software Development Engineer (SDE),3866940.0,2,Bangalore,Full Time,Full stack
91743,Atlassian,Excellent,Software Development Engineer,4482135.0,2,Bangalore,Full Time,Full stack
91744,Amadeus,Good,Software Development Engineer II,3866940.0,2,Bangalore,Full Time,Full stack
91750,Pluribus Networks,Good,Software Development Engineer,2762100.0,3,Bangalore,Full Time,Full stack
91751,DealShare,Good,Software Development Engineer I,1933470.0,5,Bangalore,Full Time,Full stack
91752,Citrix,Good,Software Development Engineer (SDE) II,4143150.0,3,Bangalore,Full Time,Full stack
91753,Money View,Excellent,Software Development Engineer (SDE),3521677.5,4,Bangalore,Full Time,Full stack
91754,Groww,Good,Software Development Engineer (SDE),3314520.0,11,Bangalore,Full Time,Full stack
91756,Mobile Premier League,Good,Software Development Engineer (SDE),3866940.0,4,Bangalore,Full Time,Full stack
91758,PharmEasy,Good,Software Development Engineer In Test (SDET),3314520.0,4,Bangalore,Full Time,Full stack
91759,Halodoc,Good,Software Development Engineer,1657260.0,5,Bangalore,Full Time,Full stack
91760,Trifacta,Good,Software Development Engineer In Test (SDET),2762100.0,3,Bangalore,Full Time,Full stack
91763,Intuit,Excellent,Software Development Engineer I,4802287.5,4,Bangalore,Full Time,Full stack
91764,Cashfree,Good,Software Development Engineer (SDE),3866940.0,4,Bangalore,Full Time,Full stack
91766,JUSPAY,Excellent,Software Development Engineer (SDE),1920915.0,12,Bangalore,Full Time,Full stack
91767,McAfee,Good,Senior Software Development Engineer In Test,3314520.0,4,Bangalore,Full Time,Full stack
91768,Apptio,Good,Software Development Engineer (SDE),2762100.0,4,Bangalore,Full Time,Full stack
91769,Standard Chartered Bank,Good,Software Development Engineer (SDE),3590730.0,3,Bangalore,Full Time,Full stack
91770,Amazon,Good,Software Development Engineer In Test I,1933470.0,8,Bangalore,Full Time,Full stack
91771,Ola,Average,Software Development Engineer I,1506600.0,18,Bangalore,Full Time,Full stack
91772,Intuit,Excellent,Software Development Engineer,4482135.0,5,Bangalore,Full Time,Full stack
91773,Quinbay,Good,Senior Software Development Engineer In Test,3590730.0,3,Bangalore,Full Time,Full stack
91774,FireEye,Good,Software Development Engineer,3866940.0,7,Bangalore,Full Time,Full stack
91776,HackerRank,Excellent,Software Development Engineer,2561220.0,3,Bangalore,Full Time,Full stack
91778,OLA Electric,Poor,Software Development Engineer (SDE),1004400.0,4,Bangalore,Full Time,Full stack
91779,Expedia Group,Good,Software Development Engineer,3314520.0,4,Bangalore,Full Time,Full stack
91780,Adobe,Good,Software Development Engineer II,4143150.0,3,Bangalore,Full Time,Full stack
91781,Amazon,Good,Software Development Engineer-1,3866940.0,6,Bangalore,Full Time,Full stack
91784,FireEye,Good,Software Development Engineer In Test (SDET),3590730.0,5,Bangalore,Full Time,Full stack
91785,NCR,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91786,Apple,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91787,Nok siem,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91788,Shotang,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91789,Play Games24x7,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91790,SAIC,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91791,Pac-Van,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91792,Gameskraft,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91793,EMPLOYERS,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91794,Cheena Agarwal,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91795,Zomentum,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91796,CoinDCX,Excellent,Software Development Engineer,4802287.5,1,Bangalore,Full Time,Full stack
91797,VComply,Good,Software Development Engineer,4143150.0,1,Bangalore,Full Time,Full stack
91798,Meesho,Good,Software Development Engineer I,4143150.0,2,Bangalore,Full Time,Full stack
91799,Numerify,Good,Software Development Engineer II,4143150.0,2,Bangalore,Full Time,Full stack
91800,PayU,Good,Software Development Engineer (SDE),4143150.0,2,Bangalore,Full Time,Full stack
91801,Plate IQ,Excellent,Software Development Engineer In Test (SDET),4802287.5,2,Bangalore,Full Time,Full stack
91802,Money View,Excellent,Software Development Engineer,4802287.5,2,Bangalore,Full Time,Full stack
91803,Wells Fargo,Good,Software Development Engineer (SDE),4143150.0,2,Bangalore,Full Time,Full stack
91804,OYO,Average,Software Development Engineer (SDE) II,2511000.0,2,Bangalore,Full Time,Full stack
91805,Groww,Good,Software Development Engineer I,4143150.0,2,Bangalore,Full Time,Full stack
91806,JUSPAY,Excellent,Software Development Engineer I,4802287.5,2,Bangalore,Full Time,Full stack
91807,Roadrunnr,Average,Software Development Engineer,2511000.0,2,Bangalore,Full Time,Full stack
91808,Blinkit,Good,Software Development Engineer I,4143150.0,2,Bangalore,Full Time,Full stack
91809,Wells Fargo,Good,Software Development Engineer In Test (SDET),4143150.0,2,Bangalore,Full Time,Full stack
91810,CloudSek,Excellent,Senior Software Development Engineer,4802287.5,2,Bangalore,Full Time,Full stack
91811,Sixt,Good,Software Development Engineer II,4143150.0,2,Bangalore,Full Time,Full stack
91832,Vedantu,Average,Software Development Engineer,2008800.0,3,Bangalore,Full Time,Full stack
91834,Swiggy,Good,Software Development Engineer In Test (SDET),1381050.0,6,Bangalore,Full Time,Full stack
91835,DealShare,Good,Software Development Engineer (SDE),1933470.0,5,Bangalore,Full Time,Full stack
91836,Ivanti,Good,Software Development Engineer In Test (SDET),4419360.0,3,Bangalore,Full Time,Full stack
91838,J.P. Morgan,Good,Software Development Engineer In Test (SDET),3590730.0,3,Bangalore,Full Time,Full stack
91840,Flipkart,Good,Software Development Engineer In Test,3866940.0,4,Bangalore,Full Time,Full stack
91841,Whatfix,Excellent,Software Development Engineer,4482135.0,3,Bangalore,Full Time,Full stack
91842,Samsung R&D Institute India - Bangalore,Average,Senior Software Development Engineer,1674000.0,6,Bangalore,Full Time,Full stack
91843,Practo Technologies,Good,Software Development Engineer,2209680.0,6,Bangalore,Full Time,Full stack
91844,CommerceIQ,Good,Software Development Engineer,3866940.0,5,Bangalore,Full Time,Full stack
91846,Jumbotail,Good,Software Development Engineer,2209680.0,5,Bangalore,Full Time,Full stack
91847,McAfee,Good,Senior Software Development Engineer,3038310.0,33,Bangalore,Full Time,Full stack
91848,Amazon,Good,Software Development Engineer (SDE),1933470.0,5,Bangalore,Full Time,Full stack
91849,Oracle,Good,Software Development Engineer (SDE) - Intern,1657260.0,4,Bangalore,Intern,Full stack
91850,ACKO General Insurance,Good,Software Development Engineer (SDE),4419360.0,4,Bangalore,Full Time,Full stack
91852,Increff,Excellent,Software Development Engineer (SDE) II,4802287.5,4,Bangalore,Full Time,Full stack
91853,EMC,Good,Senior Software Development Engineer,2485890.0,12,Bangalore,Full Time,Full stack
91854,Mobile Premier League,Good,Software Development Engineer-1,3038310.0,3,Bangalore,Full Time,Full stack
91856,PhonePe,Good,Software Development Engineer (SDE),1381050.0,4,Bangalore,Full Time,Full stack
91858,Arraign Technologies,Excellent,Software Development Engineer,5122440.0,1,Bangalore,Full Time,Full stack
91859,BlueJeans Network,Average,Software Development Engineer - Intern,2678400.0,1,Bangalore,Intern,Full stack
91860,NXP Semiconductors,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91861,Endurance International Group,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91862,Quantum Core Info Systems,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91863,Anyon Conseil,Excellent,Software Development Engineer,5122440.0,1,Bangalore,Full Time,Full stack
91864,Douglas J Aveda Institutes & Salons,Average,Software Development Engineer,2678400.0,1,Bangalore,Full Time,Full stack
91865,Brick&Bolt,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91866,Atimi Software,Average,Software Development Engineer,2678400.0,1,Bangalore,Full Time,Full stack
91867,Trell,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91868,Meddy,Excellent,Software Development Engineer,5122440.0,1,Bangalore,Full Time,Full stack
91870,Oracle Financial Group,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91871,mfine,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91872,TiVo,Good,Software Development Engineer,4419360.0,1,Bangalore,Full Time,Full stack
91873,Kloud9,Average,Software Development Engineer,2678400.0,1,Bangalore,Full Time,Full stack
91874,Fiserv,Average,Software Development Engineer,2678400.0,1,Bangalore,Full Time,Full stack
91875,Urban Company,Good,Software Development Engineer I,4419360.0,2,Bangalore,Full Time,Full stack
91876,Meesho,Good,Software Development Engineer,4419360.0,2,Bangalore,Full Time,Full stack
91877,Sequoia,Good,Software Development Engineer I,4419360.0,2,Bangalore,Full Time,Full stack
91878,HackerRank,Excellent,Software Development Engineer (SDE),5122440.0,2,Bangalore,Full Time,Full stack
91879,Texas Instruments,Good,Software Development Engineer,4419360.0,2,Bangalore,Full Time,Full stack
91880,Capillary Technologies,Good,Senior Software Development Engineer,4419360.0,2,Bangalore,Full Time,Full stack
91881,DP World,Good,Software Development Engineer In Test (SDET),4419360.0,2,Bangalore,Full Time,Full stack
91882,Zomato,Good,Software Development Engineer,4419360.0,2,Bangalore,Full Time,Full stack
91883,HackerRank,Excellent,Software Development Engineer I,5122440.0,2,Bangalore,Full Time,Full stack
91884,AJIO,Good,Software Development Engineer (SDE) II,4419360.0,2,Bangalore,Full Time,Full stack
91885,AppDynamics,Good,Software Development Engineer,4419360.0,2,Bangalore,Full Time,Full stack
91886,Exotel,Good,Software Development Engineer (SDE) II,4419360.0,2,Bangalore,Full Time,Full stack
91887,Infoworks.io,Good,Software Development Engineer (SDE),4419360.0,2,Bangalore,Full Time,Full stack
91892,Microsoft,Good,Software Development Engineer In Test (SDET),1381050.0,10,Bangalore,Full Time,Full stack
91894,Halodoc,Good,Software Development Engineer In Test (SDET),4419360.0,3,Bangalore,Full Time,Full stack
91895,ninjacart,Average,Software Development Engineer I,1674000.0,3,Bangalore,Full Time,Full stack
91896,Myntra,Good,Software Development Engineer (SDE),4143150.0,10,Bangalore,Full Time,Full stack
91898,Cisco Systems,Good,Software Development Engineer (SDE) II,3038310.0,11,Bangalore,Full Time,Full stack
91900,Plivo,Good,Software Development Engineer In Test (SDET),3314520.0,4,Bangalore,Full Time,Full stack
91901,Blinkit,Good,Software Development Engineer (SDE),4419360.0,3,Bangalore,Full Time,Full stack
91902,Razorpay,Good,Software Development Engineer (SDE),1657260.0,13,Bangalore,Full Time,Full stack
91903,Samsung Electronics,Good,Software Development Engineer (SDE),2485890.0,3,Bangalore,Full Time,Full stack
91904,Media.net,Good,Software Development Engineer (SDE),4695570.0,3,Bangalore,Full Time,Full stack
91905,Capillary Technologies,Good,Software Development Engineer II,2762100.0,7,Bangalore,Full Time,Full stack
91906,Tesco,Good,Software Development Engineer (SDE),4695570.0,4,Bangalore,Full Time,Full stack
91907,Citrix,Good,Software Development Engineer II,3866940.0,8,Bangalore,Full Time,Full stack
91910,Media.net,Good,Software Development Engineer,4695570.0,4,Bangalore,Full Time,Full stack
91911,Walmart,Average,Software Development Engineer (SDE) II,2008800.0,8,Bangalore,Full Time,Full stack
91913,Semut,Good,Software Development Engineer,4695570.0,2,Bangalore,Full Time,Full stack
91914,MatchMovePay,Good,Software Development Engineer,4695570.0,1,Bangalore,Full Time,Full stack
91915,Tesco,Good,Software Development Engineer-I,4695570.0,2,Bangalore,Full Time,Full stack
91916,AppDynamics,Good,Software Development Engineer (SDE),4695570.0,2,Bangalore,Full Time,Full stack
91917,Ramesh & Co,Good,Software Development Engineer,4695570.0,1,Bangalore,Full Time,Full stack
91918,Hotstar,Average,Software Development Engineer,2845800.0,1,Bangalore,Full Time,Full stack
91919,DevOn (Netherlands),Good,Software Development Engineer,4695570.0,1,Bangalore,Full Time,Full stack
91920,Tookitaki,Excellent,Software Development Engineer,5442592.5,1,Bangalore,Full Time,Full stack
91921,Akamai,Excellent,Software Development Engineer II,5442592.5,2,Bangalore,Full Time,Full stack
91922,MathWorks,Good,Software Development Engineer (SDE),4695570.0,2,Bangalore,Full Time,Full stack
91923,Rupeek,Good,Software Development Engineer I,4695570.0,2,Bangalore,Full Time,Full stack
91924,Bookmyshow,Good,Software Development Engineer II,4695570.0,2,Bangalore,Full Time,Full stack
91925,Komprise,Good,Software Development Engineer,4695570.0,2,Bangalore,Full Time,Full stack
91930,Walmart,Average,Software Development Engineer In Test (SDET),2678400.0,3,Bangalore,Full Time,Full stack
91931,Dell Technologies,Good,Software Development Staff Engineer,3866940.0,3,Bangalore,Full Time,Full stack
91932,Infinera,Good,Software Development Engineer II,4143150.0,5,Bangalore,Full Time,Full stack
91934,Myntra,Good,Software Development Engineer,4971780.0,6,Bangalore,Full Time,Full stack
91935,Rupeek,Good,Software Development Engineer (SDE),4971780.0,3,Bangalore,Full Time,Full stack
91936,Flipkart,Good,Software Development Engineer (SDE1),4971780.0,18,Bangalore,Full Time,Full stack
91937,Tesco Bengaluru,Good,Graduate Software Development Engineer,4419360.0,11,Bangalore,Full Time,Full stack
91938,Walmart,Average,Software Development Engineer (SDE),2176200.0,5,Bangalore,Full Time,Full stack
91939,CommerceIQ,Good,Software Development Engineer I,4143150.0,3,Bangalore,Full Time,Full stack
91940,Bright Money,Excellent,Software Development Engineer (SDE),5442592.5,3,Bangalore,Full Time,Full stack
91941,Tesco Bengaluru,Good,Associate Software Development Engineer,1933470.0,5,Bangalore,Full Time,Full stack
91942,Hopscotch (India),Average,Software Development Engineer II,1171800.0,3,Bangalore,Full Time,Full stack
91943,Swiggy,Good,Software Development Engineer I,4971780.0,8,Bangalore,Full Time,Full stack
91945,Tesco Bengaluru,Good,Software Development Engineer,6905250.0,21,Bangalore,Full Time,Full stack
91946,ZestMoney,Excellent,Software Development Engineer (SDE),3201525.0,7,Bangalore,Full Time,Full stack
91947,InMobi,Good,Software Development Engineer (SDE),2762100.0,4,Bangalore,Full Time,Full stack
91948,Arista Networks,Good,Software Development Engineer,3590730.0,8,Bangalore,Full Time,Full stack
91949,PayPal,Good,Software Development Engineer II,4143150.0,8,Bangalore,Full Time,Full stack
91951,Standard Chartered Bank,Good,Software Development Engineer,4971780.0,1,Bangalore,Full Time,Full stack
91952,Fireye,Average,Software Development Engineer,3013200.0,1,Bangalore,Full Time,Full stack
91953,Jifflenow,Average,Software Development Engineer,3013200.0,1,Bangalore,Full Time,Full stack
91954,Google,Excellent,Software Development Engineer,5762745.0,1,Bangalore,Full Time,Full stack
91955,epiFi,Excellent,Software Development Engineer,5762745.0,1,Bangalore,Full Time,Full stack
91956,MobileIron,Good,Software Development Engineer In Test,4971780.0,2,Bangalore,Full Time,Full stack
91957,Navi Technologies,Good,Software Development Engineer I,4971780.0,2,Bangalore,Full Time,Full stack
91958,ShareChat,Good,Software Development Engineer I,4971780.0,2,Bangalore,Full Time,Full stack
91959,Siemens Healthineers,Good,Senior Software Development Engineer,4971780.0,2,Bangalore,Full Time,Full stack
91960,Synopsys,Good,Software Development Engineer (SDE) II,4971780.0,2,Bangalore,Full Time,Full stack
91961,Porter,Good,Software Development Engineer (SDE),4971780.0,2,Bangalore,Full Time,Full stack
91962,GoTo,Good,Software Development Engineer In Test (SDET),4971780.0,2,Bangalore,Full Time,Full stack
91963,Medlife.com,Average,Software Development Engineer II,3013200.0,2,Bangalore,Full Time,Full stack
91971,Informatica,Good,Senior Software Development Engineer,2209680.0,5,Bangalore,Full Time,Full stack
91973,Groupon,Good,Software Development Engineer,3590730.0,6,Bangalore,Full Time,Full stack
91974,Microsoft,Good,Software Development Engineer I,3590730.0,9,Bangalore,Full Time,Full stack
91975,Walmart Global Tech,Good,Software Development Engineer II,3590730.0,7,Bangalore,Full Time,Full stack
91976,SAP,Good,Senior Software Development Engineer,3314520.0,7,Bangalore,Full Time,Full stack
91977,Flipkart,Good,Software Development Engineer In Test (SDET),3038310.0,6,Bangalore,Full Time,Full stack
91978,Allscripts,Good,Senior Software Development Engineer,4695570.0,3,Bangalore,Full Time,Full stack
91979,InMobi,Good,Software Development Engineer I,5247990.0,3,Bangalore,Full Time,Full stack
91980,Swiggy,Good,Software Development Engineer (SDE1),4971780.0,3,Bangalore,Full Time,Full stack
91981,Flipkart,Good,Software Development Engineer-I,5247990.0,3,Bangalore,Full Time,Full stack
91982,Zendrive,Good,Software Development Engineer (SDE) II,4971780.0,5,Bangalore,Full Time,Full stack
91983,VMware,Good,Software Development Engineer In Test (SDET),3866940.0,3,Bangalore,Full Time,Full stack
91984,Cisco Systems,Good,Software Development Engineer-III,5524200.0,3,Bangalore,Full Time,Full stack
91987,Zilingo,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91988,Tekion,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91989,Handzap,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91990,Vivikta Technologies,Excellent,Software Development Engineer,6082897.5,1,Bangalore,Full Time,Full stack
91991,Lemnisk,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91992,Postman,Excellent,Software Development Engineer,6082897.5,1,Bangalore,Full Time,Full stack
91993,Zefo,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91994,Vera,Average,Software Development Engineer,3180600.0,1,Bangalore,Full Time,Full stack
91995,Harman Contracting Services,Good,Software Development Engineer,5247990.0,1,Bangalore,Full Time,Full stack
91996,udaan.com,Good,Software Development Engineer (SDE),5247990.0,2,Bangalore,Full Time,Full stack
91997,CoinSwitch,Excellent,Software Development Engineer (SDE) II,6082897.5,2,Bangalore,Full Time,Full stack
91998,Observe.AI,Excellent,Software Development Engineer I,6082897.5,2,Bangalore,Full Time,Full stack
91999,Khoros,Good,Software Development Engineer II,5247990.0,2,Bangalore,Full Time,Full stack
92000,MediBuddy,Good,Software Development Engineer (SDE) II,5247990.0,2,Bangalore,Full Time,Full stack
92001,Apptio,Good,Software Development Engineer (SDE) II,5247990.0,2,Bangalore,Full Time,Full stack
92002,Money View,Excellent,Senior Software Development Engineer,6082897.5,2,Bangalore,Full Time,Full stack
92051,Ola,Average,Software Development Engineer (SDE) II,2511000.0,9,Bangalore,Full Time,Full stack
92052,CSG,Good,Senior Software Development Engineer,4143150.0,5,Bangalore,Full Time,Full stack
92053,Nineleaps Technology Solutions,Good,Software Development Engineer III,4143150.0,5,Bangalore,Full Time,Full stack
92054,Unacademy,Good,Software Development Engineer,4971780.0,3,Bangalore,Full Time,Full stack
92055,Microsoft,Good,Software Development Engineer (SDE) II,3590730.0,12,Bangalore,Full Time,Full stack
92056,LendingKart,Excellent,Software Development Engineer (SDE) II,5442592.5,3,Bangalore,Full Time,Full stack
92057,Uber,Good,Software Development Engineer,1381050.0,5,Bangalore,Full Time,Full stack
92060,Flipkart,Good,Software Development Engineer - I,4143150.0,4,Bangalore,Full Time,Full stack
92061,Goldman Sachs,Good,Software Development Engineer In Test (SDET),4419360.0,3,Bangalore,Full Time,Full stack
92062,GE,Good,Senior Software Development Engineer,4695570.0,3,Bangalore,Full Time,Full stack
92063,PayPal,Good,Software Development Engineer In Test (SDET),1933470.0,5,Bangalore,Full Time,Full stack
92065,Walmart,Average,Software Development Engineer-III,2343600.0,6,Bangalore,Full Time,Full stack
92066,Dell Technologies,Good,Staff Software Development Engineer,5247990.0,5,Bangalore,Full Time,Full stack
92067,Cure.Fit,Good,Software Development Engineer,5524200.0,4,Bangalore,Full Time,Full stack
92068,Akamai,Excellent,Senior Software Development Engineer,5442592.5,3,Bangalore,Full Time,Full stack
92069,Uber,Good,Software Development Engineer (SDE),2762100.0,5,Bangalore,Full Time,Full stack
92070,CoWrks,Average,Software Development Engineer,3348000.0,1,Bangalore,Full Time,Full stack
92071,Mozilla,Good,Software Development Engineer,5524200.0,1,Bangalore,Full Time,Full stack
92072,eGovernments Foundation,Average,Software Development Engineer,3348000.0,1,Bangalore,Full Time,Full stack
92073,DocOn Technologies,Good,Software Development Engineer,5524200.0,1,Bangalore,Full Time,Full stack
92074,"U.S. District Court, Southern District of Ohio",Good,Software Development Engineer,5524200.0,1,Bangalore,Full Time,Full stack
92075,FP Tech Science,Good,Software Development Engineer,5524200.0,1,Bangalore,Full Time,Full stack
92076,Blitz (CA),Excellent,Software Development Engineer,6403050.0,1,Bangalore,Full Time,Full stack
92077,TV18 Home Shopping Network,Average,Software Development Engineer,3348000.0,1,Bangalore,Full Time,Full stack
92078,Scaler Academy,Good,Software Development Engineer (SDE) II,5524200.0,2,Bangalore,Full Time,Full stack
92079,Observe.AI,Excellent,Software Development Engineer,6403050.0,2,Bangalore,Full Time,Full stack
92080,Groupon,Good,Software Development Engineer (SDE),5524200.0,2,Bangalore,Full Time,Full stack
92081,Treebo Hotels,Good,Senior Software Development Engineer,5524200.0,2,Bangalore,Full Time,Full stack
92082,Trell,Good,Software Development Engineer (SDE) II,5524200.0,2,Bangalore,Full Time,Full stack
92083,Reflektive,Good,Software Development Engineer (SDE) II,5524200.0,2,Bangalore,Full Time,Full stack
92084,Observe.AI,Excellent,Software Development Engineer (SDE),6403050.0,2,Bangalore,Full Time,Full stack
92092,Flipkart,Good,Software Development Engineer-1,4971780.0,15,Bangalore,Full Time,Full stack
92093,slice,Excellent,Software Development Engineer (SDE),1920915.0,3,Bangalore,Full Time,Full stack
92094,Meesho,Good,Software Development Engineer (SDE1),5524200.0,3,Bangalore,Full Time,Full stack
92095,eBay,Good,Software Engineer III - Product Development,5800410.0,3,Bangalore,Full Time,Full stack
92096,Expedia Group,Good,Software Development Engineer I,4971780.0,3,Bangalore,Full Time,Full stack
92098,BankBazaar,Good,Software Development Engineer,3866940.0,11,Bangalore,Full Time,Full stack
92099,ShareChat,Good,Software Development Engineer (SDE),4971780.0,8,Bangalore,Full Time,Full stack
92100,Cisco Systems,Good,Senior Software Development Engineer,2209680.0,16,Bangalore,Full Time,Full stack
92101,Cisco Systems,Good,Software Development Engineer III,5247990.0,16,Bangalore,Full Time,Full stack
92102,ClearTax,Good,Software Development Engineer (SDE),6076620.0,3,Bangalore,Full Time,Full stack
92103,Ola,Average,Software Development Engineer In Test (SDET) III,3180600.0,3,Bangalore,Full Time,Full stack
92104,Capillary Technologies,Good,Software Development Engineer (SDE) II,3314520.0,4,Bangalore,Full Time,Full stack
92105,InMobi,Good,Senior Software Development Engineer In Test,5524200.0,4,Bangalore,Full Time,Full stack
92106,BlackBuck,Average,Software Development Engineer (SDE) II,3013200.0,4,Bangalore,Full Time,Full stack
